"x","y","replicate"
0.662875648122281,0.97228661732594,1
0.895001506665722,0.867369207729888,1
0.821496857563034,0.763816926232716,1
0.827206270769238,1.13252137563705,1
0.901214911369607,0.495969752230031,1
0.467536174226552,0.131351184916796,1
0.41294476413168,0.538488299900631,1
0.648219640133902,0.654149429417476,1
0.594828319968656,0.627069407188985,1
0.662392701255158,0.117874440355596,1
0.183020678814501,-0.44709800415781,1
0.0577762501779944,0.235429833145793,1
0.0291059899609536,0.34429040055835,1
0.40520706679672,0.377579913344178,1
0.383441418875009,0.160322640899851,1
0.753567591076717,0.983655918845809,1
0.549137183232233,0.772168776882961,1
0.665929134935141,0.331015658301562,1
0.57306204829365,0.297724784180893,1
0.48042357666418,0.467553092388817,1
0.0598676495719701,-0.328960765865205,1
0.979251261102036,0.503203097697778,1
0.0266826173756272,-0.0223718225773725,2
0.992549176095054,0.937486366462998,2
0.258769949199632,0.161806057465262,2
0.126534547889605,0.314494105331551,2
0.758018439635634,0.300630791356823,2
0.694805209990591,0.978635373285129,2
0.46690477640368,0.185672510983662,2
0.877781028626487,0.839356839818937,2
0.841748278820887,0.432095866456041,2
0.842063069809228,0.890960527073298,2
0.507002215366811,0.410012527826434,2
0.310829063877463,0.356102241347557,2
0.245628505013883,0.401613140301617,2
0.645893038716167,0.595879812295878,2
0.812658152310178,1.21206874552588,2
0.219052312197164,-0.362258530643083,2
0.288577340077609,0.194349832286787,2
0.87921689893119,0.746372221937566,2
0.81479485030286,0.805335886447524,2
0.244932574918494,0.583226382143465,2
0.461671785451472,0.489462693562509,2
0.88228293764405,0.824657858524294,2
0.0860976069234312,0.542389792535658,2
0.923233302077278,0.791055337360179,2
0.17455186182633,-0.298188216053391,2
0.821516195079312,0.979498219043256,2
0.585076562827453,0.705315444374627,2
0.0021269095595926,0.325196513715538,2
0.0903752706944942,0.524426086225837,2
0.358329058624804,0.288973923303462,2
0.687799892621115,0.61280208574013,2
0.463819609954953,0.1188632764791,2
0.5363874216564,-0.267998424058606,2
0.771402121754363,0.379852289323873,2
0.230104635236785,-0.293164042935119,2
0.201622692868114,-0.129170020173273,2
0.0284420195966959,-0.677551594945964,2
0.882873404072598,0.249166549637682,2
0.772493212483823,0.40723883153424,2
0.22244363068603,-0.374705753263784,2
0.977691631764174,1.1715507673959,2
0.484519065823406,-0.0811795728453272,2
0.631950239418074,0.782792220669335,2
0.00825742539018393,0.220228878759327,2
0.886301858117804,0.707799077986193,2
0.435684233903885,-0.0823399738433127,2
0.38173131365329,0.195343688658931,2
0.0973081409465522,-0.462938444941482,2
0.26384067395702,-0.0480358951996401,2
0.564159489236772,0.191236128530115,2
0.0316736588720232,0.347750090479968,2
0.370977958431467,0.122016895076991,2
0.440214714268222,0.197010635377984,2
0.671837375732139,-0.0714843092798755,2
0.643115120241418,0.849282735213027,2
0.605761179234833,0.203883026170429,2
0.769290450261906,0.501477390568866,2
0.106017921119928,0.253096454115003,2
0.818920094054192,1.0574069045635,2
0.0912797078490257,0.485306595731452,2
0.250493830535561,-0.190745949046199,2
0.389568210579455,-0.319008985548761,2
0.507597848074511,-0.35699459879069,2
0.795562893152237,0.797819442392076,2
0.143489522393793,0.481956684694888,2
0.546806938946247,0.563210425203935,2
0.490663772914559,0.590879082938445,2
0.286324048647657,0.310853553269495,2
0.152565157273784,0.03220837975732,2
0.368045091396198,-0.153855712697672,2
0.230647728312761,0.562386515346636,2
0.47316156164743,0.391470634318395,2
0.658898630179465,0.688802321203535,2
0.0280049499124289,-0.20581317957871,2
0.0818277117796242,0.0583105584181191,2
0.350982743548229,0.424824718065233,2
0.245836858637631,0.0451185343631651,2
0.0471950597129762,0.0631503848839606,2
0.423999461112544,0.30947194810084,2
0.627431868575513,0.397458588395271,2
0.931368035729975,0.796380224998705,2
0.332443112740293,0.212623270588442,2
0.551618308527395,0.180192612370387,2
0.285435390891507,-0.248307638329411,2
0.0247290865518153,-0.0721317486531839,2
0.827203561319038,0.607339663848293,2
0.867391602136195,0.171483453356805,2
0.0624891635961831,0.537831383127036,2
0.440722479717806,0.217491956270344,2
0.364853806328028,0.118330857218091,2
0.169664640445262,-0.164441840710078,2
0.229769235942513,0.153002937328079,2
0.668599969707429,0.281847047738918,2
0.143178347265348,0.311176604435393,2
0.0452444402035326,-0.471692290883434,2
0.953706463100389,1.06635082392072,2
0.957867943914607,0.22360156639228,2
0.14914293284528,-0.0717059647180713,2
0.340369313955307,0.597826930931064,2
0.258247097721323,0.30393201929621,2
0.631935208104551,0.433645938134681,3
0.528919468168169,0.466807031536036,3
0.623899419093505,0.556815351131286,3
0.122436164179817,0.350645479704275,3
0.221437399974093,0.276660622802898,3
0.927636838285252,0.91555050736023,3
0.539816365111619,-0.082290790180114,3
0.275251547805965,-0.169179714632307,3
0.0365580359939486,-0.288916285097131,3
0.664092274848372,0.744248812138565,3
0.588851912878454,0.66307775318138,3
0.00430313474498689,-0.0608172514100463,3
0.292521722847596,0.273358231349019,3
0.478516444796696,0.532270862459195,3
0.077727445634082,-0.27329495432475,3
0.345796800684184,0.131148793190203,3
0.672042844351381,0.443846249688938,3
0.133282528724521,0.038514753801821,3
0.549543245928362,0.412805874991681,3
0.16821612464264,-0.136430903372502,3
0.763375367037952,0.516910867977929,3
0.890678383875638,0.684872161609759,3
0.567864320008084,0.229885465007556,3
0.910234259907156,0.237443551790445,3
0.253832678310573,0.081766525684588,3
0.809796902351081,0.779119629311315,3
0.997640910558403,1.10949732790907,3
0.602272528922185,0.482807465155143,3
0.14552443777211,-0.165249946351094,3
0.652211013482884,0.932674688633395,3
0.12424857285805,0.178388305833624,3
0.0122728024143726,-0.199542006483502,3
0.299929255852476,0.0528185158689071,3
0.287740349303931,1.01627504712572,3
0.202436110470444,-0.697879486624176,3
0.124539601383731,0.398059371108381,3
0.548257722984999,0.407077562005499,3
0.515342661179602,0.254189533693826,3
0.208069675369188,0.0448424338146982,3
0.392388249514624,0.0406301115971454,3
0.932459965115413,1.02547820062116,3
0.150229841005057,-0.0579907975059812,3
0.956599007127807,0.658298409723503,3
0.535992583725601,0.112252963691655,3
0.742435790365562,0.875008646458035,3
0.756287920288742,1.00912326170579,3
0.752815142972395,0.538039008583074,3
0.217049812665209,0.311991817277599,3
0.878418185049668,0.707636116122858,3
0.918504587840289,0.89672618159233,3
0.429005019133911,0.100955794834547,3
0.598069380037487,0.31632657588099,3
0.615348465275019,0.07212356489132,3
0.558882235083729,0.298230237485685,3
0.0602141781710088,-0.273960180426062,3
0.4832457897719,0.100599804157559,3
0.731018009362742,1.03445320091789,3
0.0798801325727254,0.118314051681108,3
0.811893541365862,0.815348799127094,3
0.926331631140783,0.94000839084313,3
0.254815186373889,-0.218108763537824,3
0.0629627194721252,-0.183943344982966,3
0.378585752099752,0.0723976176326269,3
0.85005366941914,0.80265021748381,3
0.184383166255429,0.299035313313057,3
0.518339261645451,0.663733618332996,3
0.334797967225313,0.139942577956225,3
0.678431890439242,0.684474331168722,3
0.804320809664205,0.773703720145539,3
0.304751977324486,0.609313590583744,3
0.929884013719857,0.775312707812687,3
0.968838327098638,1.27851288704145,3
0.0338014927692711,0.401861470849755,3
0.295792889548466,-0.0540598319981466,3
0.380274895112962,0.0912516152397124,3
0.223117836751044,0.129440230569244,3
0.426004353212193,0.712296501498504,3
0.129212378524244,0.00784650522760454,3
0.142148535232991,-0.0444948585741112,3
0.514180525671691,0.525273200926951,3
0.588645526673645,0.249118105430857,3
0.318468282697722,0.308473676992941,3
0.94082906935364,1.20923160581235,3
0.960079714423046,0.975006532837417,3
0.581361033720896,0.567157189023519,3
0.553648675093427,0.229953808319995,3
0.156879378482699,0.00266193020824519,3
0.933468525996432,0.491645095924571,3
0.603367066010833,0.566210886422147,3
0.405284218024462,0.128317288614121,3
0.86317784525454,0.488433764808484,3
0.753179968567565,1.20590821302498,3
0.272933406988159,0.217297872593593,3
0.599399064667523,0.41363921524422,3
0.316399621544406,0.0284785282770174,3
0.414835918694735,0.206734719387762,3
0.989979336038232,0.733857415290722,3
0.624557204777375,0.422934891883731,3
0.0272522210143507,-0.0364973682446843,3
0.333853997057304,0.460341131712121,3
0.409668588778004,-0.49730291445601,4
0.495160654187202,-0.164055591289739,4
0.851981598185375,0.750946860922378,4
0.0341953565366566,0.13406330471282,4
0.795107855927199,0.753902706529077,4
0.712480430724099,0.394539334558012,4
0.325681389309466,0.356963417734505,4
0.30655023525469,0.419648278732979,4
0.333683698670939,0.390924653530762,4
0.14013256621547,0.103952914114473,4
0.239554769359529,-0.313820971528849,4
0.174997359281406,0.00490762250021607,4
0.940566784935072,0.870366462725132,4
0.132427192525938,-0.465838250835361,4
0.0345286226365715,-0.507832072483655,4
0.34261776204221,0.166432116432766,4
0.626401672372594,-0.0620559571223162,4
0.568037085235119,-0.197453500651214,4
0.287555024493486,-0.188788266622168,4
0.576577878324315,0.15506431141384,4
0.966189578408375,1.12227252471815,4
0.929388783406466,0.670622259933842,4
0.714169218670577,0.268953722762479,4
0.870955606689677,0.602900005854759,4
0.916669842787087,0.885751880544078,4
0.102416988927871,0.0744162603025798,4
0.286197059089318,0.243538518710928,4
0.150532560190186,-0.0846228005793091,4
0.00440253131091595,0.259024133888406,4
0.846194472163916,0.820561279227465,4
0.0258861135225743,-0.359026390007038,4
0.00979067874141037,-0.108169427749013,4
0.727081726770848,0.689544605139627,4
0.978045362513512,0.85648297011691,4
0.907538238912821,0.440228268416246,4
0.764704794390127,0.529722917436382,4
0.276717971079051,0.012380603533316,4
0.726365586509928,0.262415124865499,4
0.163539418485016,-0.236310487423558,4
0.648583692731336,0.5050427588595,4
0.985989881213754,0.715422217145589,4
0.976172632304952,0.964802382917587,4
0.87909889779985,0.668811462094744,4
0.0129303622525185,-0.252388638343003,4
0.731588390422985,0.471351972704528,4
0.384211798897013,0.266530620699288,4
0.860862089088187,0.295513894546899,4
0.799459435045719,0.767135543153233,4
0.855777282034978,1.02428465514211,4
0.500064642867073,0.305757047461034,4
0.140195607906207,-0.455602460328722,4
0.722796063637361,0.243958853231116,4
0.600780084496364,0.198898311608489,4
0.212764963274822,0.196834459046033,4
0.843383471714333,0.670375078463121,4
0.135732047259808,0.159328871528353,4
0.348486053291708,0.011077294795039,4
0.0270832672249526,-0.261907553725095,4
0.107127707218751,0.252602100229897,4
0.594669609563425,0.413081439052934,4
0.488381519448012,-0.0092657282628503,4
0.560290777822956,1.10327976832128,4
0.296725412132218,0.0889578928257288,4
0.224229420069605,0.366651300284534,4
0.609110254095867,0.202223178902985,4
0.43713989504613,0.23011568210543,4
0.724342724075541,-0.137467748178087,4
0.578882741276175,-0.271592698171502,4
0.744967268081382,0.611187686449287,4
0.848580014426261,1.76452200119213,4
0.419402373023331,0.053794023655905,4
0.791654906002805,0.561357688180056,4
0.48122787149623,1.0145807459119,4
0.221114094601944,0.0296845844476791,4
0.472054981859401,0.246727957589906,4
0.821651717415079,0.902341535543254,4
0.495495048584417,0.117157706218614,4
0.709576559020206,0.165975717532189,4
0.845736705698073,0.387951572560075,4
0.826562994159758,0.301152973421858,4
0.150549679296091,0.223393307665629,4
0.937502149259672,0.767095353675229,4
0.038070083828643,0.479346027872475,4
0.0592004200443625,-0.09949714490085,4
0.677942182635888,0.46951605702396,4
0.351801545359194,0.412575878488876,4
0.857884807744995,0.871084370491622,4
0.939975339453667,0.190818453089928,4
0.461352688027546,-0.339276321726871,4
0.404391935793683,0.00941922830826722,4
0.659175875131041,-0.0347452236460564,4
0.634508796734735,0.701430855350445,4
0.0671751250047237,-0.0713584008172337,4
0.197449782863259,0.176453840596557,4
0.787945177638903,1.20500601924605,4
0.313944977940992,0.00315302692396659,4
0.99404946854338,0.825452040465837,4
0.0710918069817126,-0.176909981222104,4
0.861783964792266,0.395234608113745,4
0.301041470374912,-0.0320474138498399,4
0.486023574601859,-0.195347105241788,5
0.633895382517949,0.0554621063181826,5
0.615686881821603,1.3908012587635,5
0.505717942258343,-0.029938047583912,5
0.30915421503596,0.408745038382165,5
0.35372472833842,0.0958310033104632,5
0.941045155050233,0.42305451566677,5
0.0932607494760305,-0.126704032328675,5
0.685824131127447,0.228689425596667,5
0.429392037913203,0.422763495579911,5
0.908903445117176,0.841499061413654,5
0.261790935648605,-0.133177106942027,5
0.0406087895389646,-0.116525520826991,5
0.898249677149579,0.817301467405396,5
0.669721652753651,0.40874839744429,5
0.919124314095825,1.06088183381452,5
0.181374790146947,0.522685940606788,5
0.110046110348776,0.139852640187233,5
0.759736974723637,0.743617048101855,5
0.280123986536637,-0.0186114493279978,5
0.607841548044235,0.220822968939362,5
0.167691374663264,0.0164223582584719,5
0.703501395182684,0.551897467845586,5
0.764152110787109,0.385202578598684,5
0.523287389893085,0.128381961491535,5
0.453240825328976,-0.0335347330927651,5
0.0574060082435608,-0.349763306480108,5
0.424286070279777,0.685171886515023,5
0.309650114038959,-0.309703156498589,5
0.064363423269242,0.105816143537543,5
0.873415690613911,0.194687124408494,5
0.342854708433151,-0.179214773158838,5
0.0552750234492123,-0.129962145662013,5
0.608204439748079,0.604219428845683,5
0.933186991838738,0.672390458992691,5
0.631056168815121,0.720020007504466,5
0.340823906706646,-0.148571223487633,5
0.267607398563996,-0.0667757421768793,5
0.382171103032306,-0.44218950258127,5
0.659744281554595,0.289940918622815,5
0.0978847073856741,0.377780469138221,5
0.537321033421904,0.224607594241152,5
0.868284000083804,0.623958982597194,5
0.430261427769437,0.06642334423358,5
0.0144339229445904,-0.138432480827019,5
0.445038614561781,0.164051836358332,5
0.795163806527853,0.53778961740232,5
0.447425413411111,-0.81276649143537,5
0.149806234519929,0.273954022197611,5
0.917799857677892,0.354503948763902,5
0.613578096032143,0.234351031539449,5
0.218812058214098,0.183814677152043,5
0.603710425551981,0.233399430329298,5
0.723782674409449,0.56447852350535,5
0.557320100488141,0.416343152681089,5
0.500082882121205,-0.0113124678480497,5
0.37148328172043,0.247837029276895,5
0.246426453115419,0.257573964024272,5
0.15235956874676,0.658529304945758,5
0.17435069498606,0.146300981276703,5
0.526570849120617,0.0863355418878694,5
0.728856712812558,0.610798567578776,5
0.156789605505764,-0.266984784737417,5
0.178250085795298,0.037386004334933,5
0.408001033822075,-0.23784712681503,5
0.999900728696957,0.962757389706757,5
0.519706497667357,-0.13111025763614,5
0.244904951425269,-0.100615818150863,5
0.204000595025718,-0.215215184860261,5
0.389067128300667,-0.00155141481577686,5
0.850255665369332,0.712690699382269,5
0.264866788638756,0.410127985148724,5
0.43129670759663,0.137207305266847,5
0.535901674302295,0.260855215237009,5
0.0641536423936486,0.279264364919265,5
0.163715041941032,-0.741304169265882,5
0.773116048425436,0.745081972580301,5
0.281945208786055,0.485014723869863,5
0.287166450638324,-0.322939933217591,5
0.0523190759122372,0.332528244398504,5
0.607674496015534,0.700221175098308,5
0.216685415944085,-0.273910424242668,5
0.868943579960614,0.764764244350496,5
0.117126834811643,-0.473396825950522,5
0.991442104335874,1.30337612385439,5
0.461503240745515,-0.133240620910518,5
0.540519411442801,0.257963639107756,5
0.231986941071227,-0.131416909654028,5
0.225035326788202,-0.00575666457632097,5
0.511474756989628,0.440102777925191,5
0.640417809365317,0.817980519132486,5
0.62972128437832,0.399733734449247,5
0.129081532359123,0.15840537886291,5
0.505755606340244,0.0867994905602981,5
0.29628745559603,0.317092988303149,5
0.889739744598046,0.71350943916031,5
0.877374275587499,0.188961057569947,5
0.979342364706099,0.847837405155726,5
0.616910370299593,0.163525605149381,5
0.127305135596544,-0.25292259287407,5
0.121186964446679,0.542502671749379,6
0.00832728459499776,-0.188311634858906,6
0.179536956129596,0.713139747024648,6
0.0520236624870449,0.157472344951546,6
0.365020607132465,0.285648975311292,6
0.896127555985004,0.583632469907688,6
0.91011919057928,0.869106796016303,6
0.402098760940135,0.0231666072074978,6
0.424945052247494,0.416676823078347,6
0.968020645203069,0.592993779526631,6
0.478427549358457,0.108074959021833,6
0.213142290711403,-0.14163980803578,6
0.553042480256408,0.405590042122833,6
0.65629294840619,-0.241348680620717,6
0.964131267508492,1.05440469926987,6
0.760912246303633,0.720189986597236,6
0.0898379280697554,-0.197981616429388,6
0.42832662537694,0.227237442846663,6
0.0706412056460977,-0.0234781062025989,6
0.226539698895067,-0.122257330496158,6
0.133184990379959,-0.213148722202711,6
0.254835384199396,-0.18498257745989,6
0.0179728546645492,0.234786166364386,6
0.836372014833614,0.941659680892423,6
0.167833400191739,0.0884754146821228,6
0.871471585473046,0.50022241320361,6
0.993160847108811,0.841082591337153,6
0.880957240005955,0.930395918847582,6
0.414915782399476,0.149942342007595,6
0.243958580074832,0.399887226896496,6
0.645437258062884,0.664316218856753,6
0.711149367270991,0.463520374972172,6
0.940527645638213,1.21222205812164,6
0.172710788901895,-0.177450203443766,6
0.324318164726719,-0.043797672276762,6
0.361638116417453,0.187085358943733,6
0.862090120790526,0.290979639027727,6
0.547123742988333,0.095181964171887,6
0.396865881048143,-0.0641009660773694,6
0.159976313821971,0.486330907903788,6
0.90080557204783,1.15140264430697,6
0.151701635448262,-0.127823489719099,6
0.454068017890677,-0.175363170662423,6
0.865755489096045,0.962488767330749,6
0.792984868166968,0.170600824719132,6
0.333303786348552,-0.1370486277673,6
0.712925694184378,0.048479011353536,6
0.193014981225133,-0.0784894763868177,6
0.93027181387879,0.901122788465895,6
0.560433426639065,-0.100023336668172,6
0.93869513575919,0.692577591854529,6
0.741570161189884,-0.0893854208827199,6
0.455088963499293,-0.143223624139478,6
0.69746513501741,0.379477070975863,6
0.59217653144151,0.368337434648857,6
0.921436574775726,0.875440118724761,6
0.301812000339851,0.563305087838098,6
0.837719131726772,1.23628749244665,6
0.401661306619644,0.0153457507100136,6
0.758541172137484,0.450902066655469,6
0.128310861997306,-0.113137094338943,6
0.866041044471785,0.317821884693236,6
0.0404540684539825,0.299732750690522,6
5.46651426702738e-05,-0.199776806397557,6
0.457157326396555,-0.192959079058769,6
0.912367242621258,0.699432143126973,6
0.684501488925889,0.254675899165267,6
0.977451610378921,0.876200800667122,6
0.428609301103279,-0.197436831723181,6
0.682348169153556,0.433248476531563,6
0.370680047897622,0.0110673491558635,6
0.675207618158311,0.270786923210071,6
0.0119796129874885,0.827054782502957,6
0.930841329041868,1.38511362363953,6
0.390708197141066,0.0783636560786232,6
0.693476789165288,0.903304478032237,6
0.898304658243433,0.660733762345609,6
0.513337899930775,-0.105911522395815,6
0.690649872645736,0.739412698147254,6
0.625350238988176,0.582746509990694,6
0.756907677743584,0.325008179391081,6
0.20750184264034,0.740716891690402,6
0.0785055891610682,-0.513028234683183,6
0.2277665452566,0.136316934749631,6
0.675677831983194,0.350672938750806,6
0.970170831540599,1.16674120712656,6
0.883200567215681,0.929288583309378,6
0.190522604389116,0.441975560576922,6
0.332192542264238,0.383493229013542,6
0.00103571941144764,-0.166044337230143,6
0.435060083866119,-0.0100165934441281,6
0.898458477808163,0.775605999708969,6
0.88546681497246,1.10237589768202,6
0.795028216438368,0.443118865145847,6
0.0102101920638233,0.105028789400295,6
0.482634069165215,0.357580501240666,6
0.771888865390792,0.529520708697226,6
0.439950848929584,0.534635996379221,6
0.176797269145027,-0.0474444153298221,6
0.884681520052254,0.507617886383271,6
0.274430706398562,0.400993077194071,7
0.130968453362584,0.0603394816933414,7
0.290455244481564,-0.181371427034555,7
0.859166710171849,0.99374032136118,7
0.944975880207494,1.13290214758087,7
0.0611216521356255,-0.361109889745027,7
0.530910829314962,0.31991936099828,7
0.0521222134120762,0.0433150734819108,7
0.722314623184502,0.256813634124088,7
0.562483636662364,0.366763288266882,7
0.315052504651248,0.0307123549420441,7
0.515450435923412,0.253617049150616,7
0.0422608100343496,-0.0628785067233451,7
0.0610992959700525,0.372250988631267,7
0.744811184704304,0.9317330520739,7
0.541986010037363,0.0174290006600529,7
0.372066844720393,-0.0461594638520524,7
0.708131554303691,0.578740242204267,7
0.906470008892938,0.663733521652734,7
0.546037966851145,0.759794981078994,7
0.200829141307622,0.122467159224121,7
0.479995034867898,0.125547133641757,7
0.479139886563644,0.0794528845846439,7
0.00282782572321594,-0.490122614511017,7
0.950261343503371,0.924209478384829,7
0.965555810602382,0.995693487070454,7
0.166682881303132,-0.10476836236637,7
0.115243664942682,-0.0341014489658925,7
0.0243951636366546,-0.290853304189869,7
0.32607274199836,0.407594919533803,7
0.793375475564972,0.484619720579239,7
0.857129411306232,0.645276843234651,7
0.0479203856084496,-0.252539518781461,7
0.371968006249517,0.187878770733592,7
0.348516104277223,0.0380862311176016,7
0.81990753649734,0.43958367212082,7
0.87172106327489,0.398213255328719,7
0.663131901994348,0.694661276938767,7
0.302734490949661,0.548688559497568,7
0.065883909817785,0.658129559765176,7
0.598068166989833,0.676410628365528,7
0.600660327123478,0.154478111828206,7
0.0775588627438992,0.276375910364588,7
0.510701540391892,0.192037756535644,7
0.478437497280538,0.407298135461022,7
0.131314215715975,-0.563463076306297,7
0.236242051934823,0.354976561452791,7
0.937623731326312,0.718121379665383,7
0.391015718691051,0.151536039216384,7
0.432136936113238,0.0901096164005944,7
0.844724864233285,0.431481784338248,7
0.280707154190168,-0.141422392249821,7
0.413240474648774,0.107738288241483,7
0.808663561474532,0.505495019861461,7
0.278170861769468,0.465535382857762,7
0.661588809918612,0.462068154193152,7
0.109189540147781,-0.220168156895496,7
0.35380417923443,-0.00281557692926013,7
0.0600353134796023,0.167199503879725,7
0.696709285024554,0.519102903917934,7
0.173300601541996,-0.254339348712914,7
0.0110269908327609,-0.0820395114887994,7
0.994177194777876,2.13343878660096,7
0.800545164849609,1.26080474865875,7
0.771258576307446,0.366417679854307,7
0.123194475425407,-0.296981137184359,7
0.501822880236432,0.701950634443849,7
0.0729743542615324,0.269319822217616,7
0.819871430052444,0.474180303027689,7
0.474089870462194,0.0261063746676847,7
0.636421399889514,0.301182731517434,7
0.244056363357231,0.126659691658439,7
0.270194430369884,0.348372113933964,7
0.0799250537529588,0.186985284369163,7
0.358592523727566,-0.0743065635027685,7
0.544711276656017,0.319079450784848,7
0.815299062523991,0.281530202012515,7
0.710053679067641,0.166459131447284,7
0.258519219700247,0.128762177626465,7
0.989901044405997,0.572063524033675,7
0.612514873035252,0.434769402310998,7
0.745380382519215,0.796099729939066,7
0.725817823316902,0.319258690184104,7
0.316291125258431,-0.309582979227203,7
0.907779182773083,0.863124396421355,7
0.269275286700577,-0.738532913907787,7
0.240887286141515,-0.184914549634169,7
0.868020685389638,0.909572389301174,7
0.617751641664654,0.275248052001449,7
0.460722278105095,0.835672164431953,7
0.309012673795223,0.834534891266397,7
0.510279865702614,0.469262347247063,7
0.419382377061993,0.424379497454699,7
0.88583879196085,0.489569757165124,7
0.329986025113612,0.470902566333909,7
0.381854728562757,0.651461805911498,7
0.11423314944841,0.164495540839966,7
0.864346748450771,0.794160139254354,7
0.352409521117806,-0.111103947985237,7
0.726093735778704,0.556998445264676,7
0.0814633534755558,0.425097080272862,8
0.200427594827488,0.0737992178766213,8
0.369650282431394,0.533882834108906,8
0.855617632158101,0.720073160990581,8
0.00716565549373627,0.142505825805286,8
0.133416932076216,-0.207872918600748,8
0.995481631485745,0.959567203226327,8
0.653404223965481,-0.124991387284459,8
0.497481840895489,0.106547932028996,8
0.378833178896457,0.245351285670648,8
0.904404010390863,0.426886962728878,8
0.0219688664656132,0.538669646624703,8
0.148826688760892,-1.00511945229419,8
0.828580552712083,0.592157906469119,8
0.950698274187744,0.724803733936871,8
0.609661215450615,0.113031031069643,8
0.0828883952926844,-0.225839966191723,8
0.222312788944691,-0.558712225288415,8
0.964284497778863,0.689339253142359,8
0.99558904953301,1.24183348160716,8
0.272221887018532,0.125200244939178,8
0.956095156725496,0.86207976300962,8
0.467035953653976,0.860826779456263,8
0.704855088377371,0.492475320344021,8
0.190446259221062,0.771556667878458,8
0.0514651434496045,0.16582268664282,8
0.0528420326299965,-0.125335226516028,8
0.648086733650416,-0.259357112385076,8
0.503712157253176,0.666295176753506,8
0.646727532381192,0.56475248840262,8
0.109026250429451,-0.178640244721162,8
0.422379476949573,0.458496671833012,8
0.6185081244912,-0.397166194956373,8
0.0843159283977002,1.00409217349807,8
0.412134751910344,0.349907061650573,8
0.125812737736851,-0.162854776867287,8
0.757560050813481,0.741885266123555,8
0.88649538718164,0.796930867894033,8
0.773651055758819,0.65825696064282,8
0.303509650053456,-0.180670747520795,8
0.537023175973445,0.646750763346623,8
0.919054324040189,0.97570943012413,8
0.888500049477443,0.511197295824797,8
0.305792589439079,0.488220891702272,8
0.0381298395805061,0.224117964437902,8
0.9638046764303,0.771759794688552,8
0.644477709662169,0.478327900711872,8
0.981815379811451,0.248485462339037,8
0.575094437925145,-0.0237408967728434,8
0.760301421862096,0.771081200689658,8
0.726144705666229,0.733767383065136,8
0.845543652772903,0.508578459859623,8
0.288005475653335,-0.318246845544647,8
0.0488323748577386,0.313674483520553,8
0.284103653160855,0.405113698693749,8
0.98973276372999,1.54665536729546,8
0.572766175959259,-0.152650320715153,8
